Date,AMZN,BKR,CVX,FORD,GOOG,GOVT,IBTA.L,IEF,IEI,MRVL,NKE,SAM,SHEL,SHY,TLT,TMUS
2022-04-08,154.4604949951172,34.85531997680664,151.21376037597656,19.200000762939453,133.37875366210938,22.5181827545166,5.235000133514404,95.2209243774414,111.59160614013672,62.330299377441406,122.71858978271484,377.3299865722656,49.87424850463867,75.8426513671875,112.79254150390625,129.90560913085938
2022-04-11,151.1219940185547,33.8798828125,147.32508850097656,16.799999237060547,129.1846160888672,22.44444465637207,5.235000133514404,94.76377868652344,111.45245361328125,59.941707611083984,119.68296813964844,377.79998779296875,49.1895751953125,75.86091613769531,111.00761413574219,127.5390625
2022-04-12,150.78750610351562,33.740543365478516,150.39508056640625,16.799999237060547,127.76931762695312,22.499752044677734,5.243000030517578,95.2209243774414,112.00904083251953,59.34950637817383,119.74040985107422,376.8299865722656,49.78533172607422,76.05268096923828,110.8543930053711,128.53652954101562
2022-04-13,155.54100036621094,34.57662582397461,152.7621307373047,17.600000381469727,129.67181396484375,22.53662109375,5.251999855041504,95.43115997314453,112.17601776123047,62.47834777832031,122.08658599853516,375.1300048828125,50.71897506713867,76.08919525146484,111.07975006103516,131.87120056152344
2022-04-14,151.7064971923828,34.64165115356445,152.69093322753906,17.299999237060547,126.65310668945312,22.361486434936523,5.239500045776367,94.57176208496094,111.56378173828125,60.17859649658203,127.80354309082031,365.760009765625,50.78121566772461,75.95222473144531,108.85308074951172,130.02296447753906
2022-04-18,152.78500366210938,34.77171325683594,154.73760986328125,17.5,127.35777282714844,22.343055725097656,,94.2974853515625,111.46178436279297,60.92872619628906,126.0511245727539,357.67999267578125,50.976837158203125,75.95222473144531,108.31221008300781,127.87156677246094
2022-04-19,158.11549377441406,34.13072204589844,152.90447998046875,17.799999237060547,129.91566467285156,22.232444763183594,5.234000205993652,93.67579650878906,110.87734985351562,62.942256927490234,131.2414093017578,364.8699951171875,51.65261459350586,75.77873229980469,107.50088500976562,129.90560913085938
2022-04-20,153.9980010986328,32.82085037231445,153.5273895263672,18.100000381469727,127.64093780517578,22.352266311645508,5.230000019073486,94.40718841552734,111.22057342529297,62.12302017211914,130.11138916015625,361.2200012207031,51.456993103027344,75.82439422607422,109.6644058227539,129.76869201660156
2022-04-21,148.29600524902344,30.572721481323242,146.4530029296875,17.700000762939453,124.34852600097656,22.278533935546875,5.222499847412109,93.88607788085938,110.76602935791016,59.171844482421875,129.71881103515625,345.9700012207031,50.425533294677734,75.6965560913086,108.85308074951172,129.1819610595703
2022-04-22,144.35000610351562,29.913145065307617,143.2228240966797,17.0,119.05011749267578,22.24166488647461,5.2170000076293945,93.9317855834961,110.81242370605469,57.68143844604492,123.5996322631836,350.70001220703125,49.34074020385742,75.67829895019531,108.16797637939453,125.78861999511719
2022-04-25,146.07400512695312,28.55683708190918,140.14393615722656,15.800000190734863,122.66898345947266,22.352266311645508,5.236000061035156,94.53520202636719,111.23912811279297,59.90222930908203,122.51750946044922,358.25,47.820228576660156,75.79700469970703,109.24974822998047,125.96461486816406
2022-04-26,139.39100646972656,29.123516082763672,139.28964233398438,16.0,118.942626953125,22.462879180908203,5.234000205993652,95.1660385131836,111.74928283691406,57.19779586791992,115.41200256347656,359.6000061035156,47.17112731933594,75.9339599609375,110.34954071044922,122.19966888427734
2022-04-27,138.16700744628906,29.05848503112793,139.03158569335938,15.800000190734863,114.47827911376953,22.370702743530273,5.237500190734863,94.63577270507812,111.48029327392578,55.983760833740234,116.10147094726562,359.6400146484375,47.83802032470703,75.89743041992188,108.93423461914062,126.97187805175781
2022-04-28,144.59649658203125,29.69948387145996,143.97030639648438,16.200000762939453,118.84857940673828,22.352266311645508,5.230000019073486,94.49860382080078,111.31331634521484,60.267433166503906,121.66523742675781,377.2200012207031,48.878360748291016,75.8426513671875,109.09650421142578,129.3677520751953
2022-04-29,124.28150177001953,28.816953659057617,139.4142303466797,16.299999237060547,114.42453002929688,22.260089874267578,5.2245001792907715,93.99578094482422,110.8958969116211,57.32611083984375,119.41483306884766,375.0,47.50901794433594,75.6965560913086,107.68116760253906,120.41987609863281
2022-05-02,124.5,28.714763641357422,142.15499877929688,16.0,116.60469818115234,22.117996215820312,,93.29551696777344,110.4920654296875,59.290279388427734,120.73633575439453,391.3299865722656,47.775779724121094,75.69108581542969,105.81465911865234,123.60787200927734
2022-05-03,124.25350189208984,29.262859344482422,144.5932159423828,15.800000190734863,117.57262420654297,22.1549015045166,5.2210001945495605,93.40534973144531,110.53849792480469,59.6258659362793,117.65281677246094,381.2200012207031,49.47411346435547,75.6545181274414,106.52801513671875,123.46117401123047
2022-05-04,125.92849731445312,30.507692337036133,149.1315155029297,16.0,121.99716186523438,22.247177124023438,5.215000152587891,94.00950622558594,111.14190673828125,62.09341812133789,120.7171859741211,388.6600036621094,50.65672302246094,75.85551452636719,107.11499786376953,129.44598388671875
2022-05-05,116.40699768066406,29.745929718017578,147.94798278808594,16.299999237060547,116.1961441040039,22.071863174438477,5.224999904632568,93.066650390625,110.55704498291016,57.53337478637695,113.60208892822266,373.1099853515625,50.63004684448242,75.72760772705078,104.18020629882812,126.69805908203125
